id,name,type,typecode,lng,lat
B0LR75IPIZ,宝奁洋行,风景名胜;风景名胜;风景名胜,110200,117.18182281657431,39.14855593728245
B0FFF661DT,引滦入津工程纪念碑,风景名胜;风景名胜;纪念馆,110204,117.18305387166333,39.14944657441638
B00160D1EK,天津解放广场,风景名胜;公园广场;城市广场,110105,117.18504981058771,39.14568030607489
B0JULGHQOB,小禾谷,风景名胜;风景名胜相关;旅游景点,110000,117.1790960668624,39.14752868075745
B0LDJZR0X4,直隶总督府遗址,风景名胜;风景名胜;风景名胜,110200,117.18518847824502,39.15018684627482
B0FFGIFP8U,三岔河口,风景名胜;风景名胜;风景名胜,110200,117.18291835735154,39.15163302897239
B00160DD59,估衣街,购物服务;特色商业街;特色商业街|地名地址信息;交通地名;道路名|风景名胜;风景名胜相关;旅游景点,061000|190301|110000,117.17879275597872,39.14565025972274
B0FFF3F4IJ,官银号,风景名胜;风景名胜;风景名胜,110200,117.18463127095049,39.14425243863174
B00160EB39,玉皇阁,风景名胜;风景名胜;风景名胜,110200,117.18650446159187,39.14431861947332
B0MGH4SKXY,沽上艺苑,风景名胜;风景名胜相关;旅游景点,110000,117.18478147007869,39.14472441553671
B0FFG1V4XM,天津古文化街主体石,风景名胜;风景名胜相关;旅游景点,110000,117.1847243631196,39.144792275941825
B00160F6Y9,天津之眼,风景名胜;风景名胜;国家级景点,110202,117.17988577038606,39.15321270094257
B0G17PT29S,谦祥益绸缎庄旧址,风景名胜;风景名胜相关;旅游景点,110000,117.1775454603982,39.14586487224242
B00160EB3H,通庆里,风景名胜;风景名胜相关;旅游景点,110000,117.18593753728358,39.14402582611037
B00160CUBR,天主教天津教区望海楼圣母得胜天主堂,风景名胜;风景名胜;教堂,110206,117.18882803288082,39.14671210180569
B0IADCX3AN,双层敞篷观光巴士天津之眼始发站,风景名胜;风景名胜;风景名胜,110200,117.1812662034402,39.15349399773576
B0FFH46O1F,汝窑堂,风景名胜;风景名胜相关;旅游景点,110000,117.18499186040457,39.14449991412274
B0FFM3IGYH,玉皇阁-玉皇阁有求必应钟,风景名胜;风景名胜相关;旅游景点,110000,117.18679192059373,39.14452498508982
B0L01RGM1U,杨氏相声·杨家班(天津之眼店),风景名胜;风景名胜相关;旅游景点,110000,117.18174802865404,39.15373171086745
B0FFFFA5X8,通庆里-严复雕像,风景名胜;风景名胜相关;旅游景点,110000,117.1856631069922,39.143731531900166
B0LAOXSKOZ,三融堂道院,风景名胜;风景名胜;风景名胜,110200,117.18604467616196,39.14436780436597
B0L0FBUTA1,天美艺术街区J栋,风景名胜;风景名胜相关;旅游景点,110000,117.18666683130087,39.15146761417438
B0FFFFJZXC,财运平安鼓,风景名胜;风景名胜相关;旅游景点,110000,117.18684503925228,39.144294213897425
B0FFFVYAM2,天演广场,风景名胜;公园广场;城市广场,110105,117.1857873282466,39.1436567900671
B0L3H7A9M4,天美艺术街区G栋,风景名胜;风景名胜相关;旅游景点,110000,117.18650047701828,39.152046984533385
B0K229J3K3,祈愿树(地久),风景名胜;风景名胜相关;旅游景点,110000,117.18654951407454,39.1445055840615
B0FFGIFPF3,大悲院商贸旅游区环境秩序管理办公室,风景名胜;风景名胜相关;旅游景点,110000,117.18535245154386,39.152617676032186
B0FFH6GRB0,津门第一寺,风景名胜;风景名胜;回教寺,110207,117.1894366555247,39.14966634377551
B00160DB75,天津古文化街,风景名胜;风景名胜;国家级景点,110202,117.18587257746984,39.142834430188394
B0FFIMK27M,大悲禅院-大胜寺,风景名胜;风景名胜;寺庙道观,110205,117.18334683646326,39.15377150334171
B00160EC9R,金家窑清真寺,风景名胜;风景名胜;回教寺,110207,117.18943165103175,39.14963735283423
B0FFF3CRZC,天子津渡遗址公园,风景名胜;公园广场;公园,110101,117.17482011373805,39.14849631220682
B0LR9NOVSB,望海楼花园,商务住宅;住宅区;住宅小区|风景名胜;风景名胜相关;旅游景点,120302|110000,117.18881098780552,39.146846992545534
B0FFIAWG3N,大悲禅院-鼓楼,风景名胜;风景名胜相关;旅游景点,110000,117.1832966935691,39.154208154958475
B0HK01IR2A,虾米石广场,风景名胜;公园广场;城市广场,110105,117.18650049661163,39.14398881068405
B0FFI7B8OB,俏皮话,风景名胜;风景名胜相关;旅游景点,110000,117.18569915431323,39.143843526578706
B0L2UCFG2N,本宫词,风景名胜;风景名胜;风景名胜,110200,117.18611095966448,39.14301672902659
B0FFFD54K4,天津市民俗文化博览园广场,风景名胜;公园广场;城市广场,110105,117.18586757021139,39.14282442761042
B0FFG9A6RM,大悲禅院-释迦宝殿,风景名胜;风景名胜;寺庙道观,110205,117.18379350620438,39.154630771416656
B0HG0L3UXF,天降财神,风景名胜;风景名胜相关;旅游景点,110000,117.18635823536077,39.14415147031657
B0MG9UQD7D,石漫宫,风景名胜;风景名胜;寺庙道观,110205,117.18653159657683,39.14361408868013
B00160DJNH,津门故里,风景名胜;风景名胜;国家级景点,110202,117.18668010415807,39.1415835615657
B0KUFCWXSC,般若禅捨,风景名胜;风景名胜相关;旅游景点,110000,117.18491292174429,39.14294271262246
B0LR9BORWI,集韵,风景名胜;风景名胜相关;旅游景点,110000,117.18584543846723,39.143567943110874
B0FFI6XNDO,庵镛,风景名胜;风景名胜相关;旅游景点,110000,117.1861589667976,39.14360445819736
B00161665Y,福聚兴机器厂旧址,风景名胜;风景名胜相关;旅游景点,110000,117.17655375088377,39.152915846782605
B00161BRPP,鼓楼北,风景名胜;风景名胜相关;旅游景点,110000,117.17694065768418,39.14347020864911
B0FFHD2Q0W,大悲禅院-大雄宝殿,风景名胜;风景名胜;寺庙道观,110205,117.18421616456664,39.15522515319731
B0JGTUX11D,津门流传堂(天津古文化街店),风景名胜;风景名胜;风景名胜,110200,117.1842398114447,39.14253778873844
B001615ZK6,李叔同故居纪念馆,风景名胜;风景名胜;纪念馆,110204,117.1904230203109,39.14359760623688
B0HA1OGE4R,青花明秀,风景名胜;风景名胜相关;旅游景点,110000,117.18576234535817,39.14318503048449
B0FFK7XAGJ,圆明曼达拉,风景名胜;风景名胜相关;旅游景点,110000,117.18264662443634,39.15365334453419
B0FFIBBO9S,大悲禅院-草堂社,风景名胜;风景名胜相关;旅游景点,110000,117.1834089309561,39.15388154636971
B0FFHPT4P3,金华桥,风景名胜;风景名胜相关;旅游景点,110000,117.1743062133785,39.148082613818616
B0H3JN0DBP,四面佛,风景名胜;风景名胜相关;旅游景点,110000,117.18311537015337,39.15425780749442
B0FFG9GQEL,尊客寮,风景名胜;风景名胜相关;旅游景点,110000,117.18283585158035,39.15448418162279
B00160F14L,鼓楼-镇东,风景名胜;风景名胜;风景名胜,110200,117.17486821250634,39.14053118046119
B0FFFW4HYP,曹家花园旧址,风景名胜;公园广场;公园|风景名胜;风景名胜;风景名胜,110101|110200,117.18361935878784,39.16129749913418
B0FFG98LJX,大悲禅院-山门殿,风景名胜;风景名胜相关;旅游景点,110000,117.18328771495945,39.15391531397152
B0FFG9F01H,大悲禅院-倓虚法师舍利塔,风景名胜;风景名胜相关;旅游景点,110000,117.1832225366168,39.154423896308465
B0FFGJ4PLQ,天津梁启超纪念馆,风景名胜;风景名胜;纪念馆,110204,117.19320937699892,39.1359536972022
B0HANYLEV8,十愿亭,风景名胜;风景名胜相关;旅游景点,110000,117.18212868857961,39.15383732131615
B0HKLSSKID,天津市城隍庙,风景名胜;风景名胜;寺庙道观,110205,117.18635948413088,39.142201643497465
B0KUFC8LP9,崇圣祠,风景名胜;风景名胜;寺庙道观,110205,117.18293258966189,39.14209576963981
B0FFL55VNE,天津文庙博物馆-第二展厅,风景名胜;风景名胜相关;旅游景点,110000,117.18316602459166,39.14188930340249
B0016082OH,梁启超纪念馆饮冰室,风景名胜;风景名胜相关;旅游景点,110000,117.19318433193617,39.136004626799085
B00160D1G5,戏楼,风景名胜;风景名胜;风景名胜,110200,117.18732107888498,39.14239416222786
B00160F12P,汤玉麟旧宅(不对外开放),风景名胜;风景名胜;纪念馆,110204,117.19313911140375,39.13719783586627
B0KUBRNY4R,文昌祠,风景名胜;风景名胜;寺庙道观,110205,117.18333937904427,39.141482851482735
B00160E50U,金汤桥,风景名胜;风景名胜;红色景区,110210,117.18872574744792,39.13973112386467
B0FFFVY76M,宫前广场,风景名胜;公园广场;城市广场,110105,117.18687332515904,39.14241039326465
B0MBAD9NYF,李叔同故居,风景名胜;风景名胜相关;旅游景点,110000,117.18994525572187,39.14354685190583
B00160F6XO,耳闸公园,风景名胜;公园广场;公园,110101,117.17950820247819,39.160221847825774
B0FFG9C2YN,法宝阁,风景名胜;风景名胜相关;旅游景点,110000,117.18384866816284,39.154109178829096
B0FFG2HL7I,天后宫-石刻(清),风景名胜;风景名胜相关;旅游景点,110000,117.18618118414231,39.14218434923351
B001616YXS,天津市基督教会仓门口堂,风景名胜;风景名胜;教堂|政府机构及社会团体;社会团体;教会,110206|130409,117.17718248022416,39.14047245061668
B0KUBLN4P3,西庑,风景名胜;风景名胜相关;旅游景点,110000,117.18262713394513,39.141459614839086
B0FFG26S65,凤尾殿,风景名胜;风景名胜相关;旅游景点,110000,117.18591074672698,39.14200999098879
B0FFI7VBAK,钟楼,风景名胜;风景名胜相关;旅游景点,110000,117.18658085069205,39.14226298419073
B0FFG294FE,财神殿,风景名胜;风景名胜;寺庙道观,110205,117.18606302061995,39.14189132316049
B0FFFN4LL8,圣心堂旧址,风景名胜;风景名胜;教堂,110206,117.19394327265435,39.13776876078323
B0FFF2915J,卞家大院,风景名胜;风景名胜;风景名胜,110200,117.17494907754373,39.14277697927071
B0LRHR9VYP,珍珠垣,风景名胜;风景名胜相关;旅游景点,110000,117.18599411593136,39.14021221481637
B0FFG9DFPR,大悲禅院-妙法堂,风景名胜;风景名胜相关;旅游景点,110000,117.18303417116053,39.1547063974128
B0HKLSSD4E,天津大悲禅院-观音阁,风景名胜;风景名胜;风景名胜,110200,117.18365722893873,39.154947344680146
B0FFG236HK,关帝殿,风景名胜;风景名胜;寺庙道观,110205,117.1857855174703,39.142136700052895
B0H644IHBN,袜子胡同,风景名胜;风景名胜相关;旅游景点,110000,117.18644056481625,39.14264851337475
B0FFFGZ39V,天后圣女,风景名胜;风景名胜相关;旅游景点,110000,117.18608812456696,39.14140665746454
B0L2X1ZDPM,王十二胡同,风景名胜;风景名胜相关;旅游景点,110000,117.18594766349379,39.14316436072932
B0FFG99338,大悲禅院-五观堂(斋堂),风景名胜;风景名胜相关;旅游景点,110000,117.18438948802553,39.15503956506793
B0L3MHJVTB,北大关,风景名胜;风景名胜相关;旅游景点,110000,117.1742621575862,39.147877655373755
B0KUBRTY3Z,道冠古今牌坊,风景名胜;风景名胜;风景名胜,110200,117.18253912567134,39.14030215587865
B0FFL13W5A,万仞宫墙,风景名胜;风景名胜相关;旅游景点,110000,117.1832573754182,39.140379371393884
B00160CNH3,红桥清真大寺,风景名胜;风景名胜;回教寺,110207,117.16158900873938,39.15048045859722
B001611V8P,金钢公园,风景名胜;公园广场;公园,110101,117.18558219787182,39.14982474091301
B0G3J77NUI,天津教案旧址,风景名胜;风景名胜相关;旅游景点,110000,117.18858963219411,39.14677766467531
B00160E4YO,冯国璋旧宅,风景名胜;风景名胜;纪念馆,110204,117.1890845447377,39.13808371317008
B0FFFVWHKW,袁氏宅邸-袁世凯故居,风景名胜;风景名胜相关;旅游景点,110000,117.18879412548958,39.13763050266873
B0016167LT,奥匈帝国领事馆旧址,风景名胜;风景名胜;纪念馆,110204,117.1890252874526,39.13935085172307
B0HGNMLDLN,妈祖堂,风景名胜;风景名胜相关;旅游景点,110000,117.18586572840114,39.14154919077043
B0L6FUI97W,天津潞河督运巷,风景名胜;风景名胜;风景名胜,110200,117.18584084672769,39.140278911972814
B0016185TE,仁慈堂,风景名胜;风景名胜;教堂,110206,117.18637179420277,39.139915039446876
B00160A3ZB,海河文化广场,风景名胜;公园广场;城市广场,110105,117.19263316545236,39.13056203627209
B0FFI8ANBN,但丁广场,风景名胜;风景名胜;风景名胜,110200,117.19419325064477,39.13303500767608
B00160F6ZS,天津意大利风情旅游区,风景名胜;风景名胜;国家级景点,110202,117.19112542050405,39.133500831941014
B00160CQ0Q,李叔同书法碑林,风景名胜;风景名胜相关;旅游景点,110000,117.18986219217454,39.158798598022265
B0FFHD5B6S,银杏广场,风景名胜;公园广场;城市广场,110105,117.1872979477538,39.14312468423519
B0FFFW4T19,百合亭,风景名胜;风景名胜相关;旅游景点,110000,117.18701846492738,39.14323514427739
B0FFHFK2CX,鼓楼,风景名胜;风景名胜;风景名胜,110200,117.17471592759135,39.1405538866863
B0FFG23FA8,普济泉,风景名胜;风景名胜相关;旅游景点,110000,117.18629938881143,39.14215057155989
B0JBORS3EQ,天实景相声茶馆(古文化街店),风景名胜;风景名胜相关;旅游景点,110000,117.18753938966306,39.14282327341339
B0FFG98YAZ,一层楼,风景名胜;风景名胜相关;旅游景点,110000,117.18388256370393,39.155399468343475
B0016162J2,曹锟旧居,风景名胜;风景名胜;纪念馆,110204,117.19131842689946,39.13587871056634
B00160F1GE,户部造币总厂旧址,风景名胜;风景名胜相关;旅游景点,110000,117.19271214546193,39.15543022659052
B0016167N0,经纬天地,风景名胜;风景名胜相关;旅游景点,110000,117.18932011777036,39.15241450768703
B0KUBRTXZF,德配天地牌坊,风景名胜;风景名胜;风景名胜,110200,117.18352684550138,39.14038184159802
B00160516F,河东区危改纪念广场,风景名胜;公园广场;城市广场,110105,117.20421779148873,39.14288960720431
B00160DD7G,天石舫,风景名胜;风景名胜相关;旅游景点,110000,117.17657716526989,39.157873933593486
B001609UWX,天津清真大寺(不对外开放),风景名胜;风景名胜;回教寺,110207,117.1648053887524,39.14790401607992
B001609FC6,勅建天后宫,风景名胜;风景名胜;省级景点,110203,117.18635847977582,39.14222262917211
B0KD3MKU6B,七马路口袋公园,风景名胜;公园广场;公园,110101,117.1794606075972,39.15634806752014
B00160CNZ1,基督教冈纬路堂,风景名胜;风景名胜;教堂,110206,117.19850039789225,39.15787964369845
B0FFL25IJP,格格府,风景名胜;风景名胜相关;旅游景点,110000,117.17463589432548,39.13964628539627
B0KUBRN4LI,中国书画报美术馆,风景名胜;风景名胜相关;旅游景点,110000,117.18826333205863,39.15279451876018
B0H3J60BHW,弥勒殿,风景名胜;风景名胜;寺庙道观,110205,117.18359413498203,39.15482130960914
B0GUA5ANC3,袁氏宅邸,风景名胜;风景名胜;纪念馆,110204,117.18903450812952,39.137724846132215
B0FFFAGQTX,世纪钟广场,风景名胜;公园广场;公园广场,110100,117.19917552678668,39.13261278653034
B0KUBRR61H,明伦堂,风景名胜;风景名胜相关;旅游景点,110000,117.18331334166436,39.141418844361425
B001607ZZH,天津居士林,风景名胜;风景名胜;寺庙道观,110205,117.176391099885,39.139914343139296
B00160D1PY,北供神京,风景名胜;风景名胜;风景名胜,110200,117.17462943645377,39.143164158758395
B0FFG9HMRN,大悲禅院-直指轩,风景名胜;风景名胜相关;旅游景点,110000,117.18414515871878,39.154299581738684
B0FFJEALE5,陈家沟清真寺,风景名胜;风景名胜;回教寺,110207,117.20342531504556,39.14684117706741
B0MB3AFJ7K,云景仙馆,风景名胜;风景名胜;风景名胜,110200,117.1869894556205,39.14292328235842
B001616SR4,天津站北广场,风景名胜;公园广场;城市广场,110105,117.20459996331442,39.13728048684528
B0FFMADT6R,天津鼓楼博物馆-第一展室,风景名胜;风景名胜相关;旅游景点,110000,117.17472694597492,39.14056989733026
B00160DEC0,大悲禅院,风景名胜;风景名胜;寺庙道观,110205,117.18386057750634,39.15498867495417
B0KUBRQIVV,伽蓝殿,风景名胜;风景名胜;寺庙道观,110205,117.18393078121977,39.154343182381965
B0KUBRQ383,文庙府学,风景名胜;风景名胜;寺庙道观,110205,117.18307594754116,39.14125252817876
B0FFG9HHKG,大悲禅院-功德堂,风景名胜;风景名胜相关;旅游景点,110000,117.18321546730633,39.154873615664826
B0FFH5JO42,徐朴庵旧居,风景名胜;风景名胜;纪念馆,110204,117.17654931460326,39.140513271816744
B0LR37EFGH,鲛珠海,风景名胜;风景名胜相关;旅游景点,110000,117.18480281576939,39.14228291853922
B0KUFC9FTA,棂星阁,风景名胜;风景名胜相关;旅游景点,110000,117.18314095810105,39.1420681519603
B0FFG9FHUD,大悲禅院-三摩地,风景名胜;风景名胜相关;旅游景点,110000,117.18302519175438,39.15441955276095
B0016167NI,原老九章绸缎庄,风景名胜;风景名胜;风景名胜,110200,117.18435718243231,39.13330655271875
B0016167JE,同义庄清真寺,风景名胜;风景名胜;回教寺,110207,117.17002079760499,39.15913206980803
B0L2LUP15W,物穆津作,风景名胜;风景名胜相关;旅游景点,110000,117.18560817509763,39.142452205891765
B0FFKOFR6P,非遗文化广场,风景名胜;公园广场;城市广场,110105,117.18697842038617,39.14305518439905
B0KUBRYCJW,文庙县学,风景名胜;风景名胜相关;旅游景点,110000,117.18275238103803,39.141245963685016
B0KUFCQCOL,延生堂(大悲禅院店),风景名胜;风景名胜相关;旅游景点,110000,117.18466791825425,39.155438809971365
B0FFG9FW9Y,大悲禅院-地藏殿,风景名胜;风景名胜;风景名胜,110200,117.18407286863507,39.155600679966476
B0G07R5DWG,原意大利兵营,风景名胜;风景名胜;风景名胜,110200,117.19494891681076,39.13677892521528
B0FFG1AHT9,金汤桥会师公园,风景名胜;公园广场;公园,110101,117.18921254544956,39.13973493174358
B0FFG26HUQ,元辰殿,风景名胜;风景名胜;寺庙道观,110205,117.18575046925457,39.14204569458689
B0KUBRXACU,镇海楼(俗称镇海塔)塔刹,风景名胜;风景名胜;寺庙道观,110205,117.18384551703676,39.15525948719823
B0KUBRN4JS,棂星门,风景名胜;风景名胜;风景名胜,110200,117.18313107336189,39.14102076423679
B0KUBRZ14C,马可波罗雕像,风景名胜;风景名胜相关;旅游景点,110000,117.19138768492226,39.13470652986096
B0FFL6WC9V,贝多芬雕像,风景名胜;风景名胜相关;旅游景点,110000,117.18942670344595,39.1333401414331
B0FFICBTSQ,清真南大寺,风景名胜;风景名胜;回教寺,110207,117.16390630946059,39.14305823901647
B0FFI9JKFB,飞狮许愿池,风景名胜;风景名胜相关;旅游景点,110000,117.19156804658665,39.13410518467975
B0KG5A47Q4,趣园,风景名胜;风景名胜;风景名胜,110200,117.17398531219982,39.142602309245
B0FFG98M24,倓虚法师纪念堂,风景名胜;风景名胜;纪念馆,110204,117.18332368757761,39.154627951797096
B0FFLC681K,泽园,风景名胜;风景名胜相关;旅游景点,110000,117.18553611704087,39.141938390760664
B0FFF9U0ZX,南市公园,风景名胜;公园广场;公园,110101,117.17927839444016,39.13174950353791
B0FFH2LCP4,东天仙戏园旧址,风景名胜;风景名胜相关;旅游景点,110000,117.1918739282873,39.13886181107708
B0KUBLYCN7,大成门,风景名胜;风景名胜相关;旅游景点,110000,117.1827273269256,39.141325871571276
B0FFG0THMK,中书房,风景名胜;风景名胜相关;旅游景点,110000,117.19034387944595,39.143704412390925
B0FFL3VTQN,吉祥鼓,风景名胜;风景名胜相关;旅游景点,110000,117.18633241617813,39.14237649221408
B0FFL3RTRB,河伯殿,风景名胜;风景名胜;寺庙道观,110205,117.1863494624872,39.14223860417668
B0FFH1VFQL,大陆银行河东支行旧址,风景名胜;风景名胜相关;旅游景点,110000,117.19343480840803,39.13528545692335
B0FFFWJALS,解放天津会师纪念地,风景名胜;风景名胜相关;旅游景点,110000,117.189074309899,39.13980865773598
B0FFGPO376,杨豹灵旧居,风景名胜;风景名胜相关;旅游景点,110000,117.19157190076957,39.13530746550764
B0FFL295I7,碧波廊,风景名胜;风景名胜相关;旅游景点,110000,117.18633245961398,39.14203369827942
B0FFG2DR9S,南配殿,风景名胜;风景名胜;风景名胜,110200,117.18637753149308,39.14206875416575
B0FFG6N7B8,罗马广场,风景名胜;公园广场;城市广场,110105,117.19243954065287,39.13311918172312
B0FFGYN8F6,意国驻军司令部旧址,风景名胜;风景名胜相关;旅游景点,110000,117.19637215730796,39.13569975802892
B0FFK9LK96,老城里文创街区,风景名胜;风景名胜相关;旅游景点,110000,117.18273864733258,39.138951319990475
B0L3BHEG99,天津卫故城东城墙遗址文物展厅,风景名胜;风景名胜相关;旅游景点,110000,117.18393804469457,39.136558861419175
B0FFG238VL,海门慈筏,风景名胜;风景名胜相关;旅游景点,110000,117.18657583970186,39.142282963647105
B0J0XRI916,天后宫福源夜,风景名胜;风景名胜;风景名胜,110200,117.18635647663756,39.14222062695527
B0FFM8R1LV,三津福主,风景名胜;风景名胜相关;旅游景点,110000,117.18665698134053,39.14224612398949
B00160DCGX,刘髯公旧居,风景名胜;风景名胜;纪念馆,110204,117.19524223936338,39.13769382723875
B0FFG04YDW,前殿,风景名胜;风景名胜;风景名胜,110200,117.18634946236057,39.14223960357593
B00160CT9I,天津天后宫管理委员会,政府机构及社会团体;社会团体;社会团体相关|风景名胜;风景名胜相关;旅游景点,130400|110000,117.18663994551659,39.14230206136906
B0LR9NOXGL,葫芦庐,风景名胜;风景名胜相关;旅游景点,110000,117.18487403252436,39.14153848916732
B0FFLECTM5,平安钟,风景名胜;风景名胜相关;旅游景点,110000,117.18653879204304,39.142164971413834
B0FFG21RLJ,李叔同故居纪念馆-佛堂,风景名胜;风景名胜相关;旅游景点,110000,117.1902627621669,39.14359834300706
B0FFG2HK6E,李叔同故居纪念馆-园林景区,风景名胜;风景名胜相关;旅游景点,110000,117.19065139545935,39.14353101988962
B0FFG1VA0U,建镇仓关王庙碑亭碑,风景名胜;风景名胜相关;旅游景点,110000,117.18588067342938,39.14218483435735
B0FFG0IVV4,藏经阁,风景名胜;风景名胜相关;旅游景点,110000,117.18584464028726,39.14196190653339
B0FFH1NRK5,圣心医院旧址,风景名胜;风景名胜相关;旅游景点,110000,117.19368283654003,39.13807316792396
B0KUBRV5MT,论语墙,风景名胜;风景名胜相关;旅游景点,110000,117.18329136778218,39.14090911234942
B0FFHFJWWG,北安道华世奎旧居,风景名胜;风景名胜;纪念馆,110204,117.19256926349571,39.136914099784065
B0FFG0HWTN,妈祖泉,风景名胜;风景名胜相关;旅游景点,110000,117.18628235325016,39.142203510644535
B0FFG2HGBI,李叔同故居纪念馆-桐达钱庄,风景名胜;风景名胜相关;旅游景点,110000,117.1904100041776,39.143559607727916
B0LB3RBN2B,奉仁斋,风景名胜;风景名胜相关;旅游景点,110000,117.17460465021574,39.14111534426998
B0FFI3YPJ6,大悲禅院-药师殿,风景名胜;风景名胜;寺庙道观,110205,117.18464989654346,39.15536482285672
B0KUBLZ9FQ,泮池,风景名胜;风景名胜相关;旅游景点,110000,117.18277849138448,39.140736316062366
B0FFGI1YF0,天主堂,风景名胜;风景名胜;教堂,110206,117.16317859820667,39.13786999766112
B0FFGI6FV9,原意租界花园,风景名胜;风景名胜相关;旅游景点,110000,117.1926138017817,39.133202409987426
